code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
AAA,2013J,1620151,2,0,0,0,107,8,164,0,5,484,0,0,0,0,0,0,8,0,51,3,Fail
AAA,2013J,1626710,17,0,0,0,2597,0,962,0,0,1229,0,0,0,0,0,0,66,0,232,143,Distinction
AAA,2013J,1640609,8,0,0,0,2450,3,992,0,0,931,0,0,0,0,0,0,7,0,108,58,Pass
AAA,2013J,1686521,0,0,0,0,68,0,120,0,0,180,0,0,0,0,0,0,9,0,64,32,Withdrawn
AAA,2013J,1729319,4,0,0,0,711,0,556,0,0,1002,0,0,0,0,0,0,37,0,168,105,Pass
AAA,2013J,1746134,0,0,0,0,245,7,202,0,0,955,0,0,0,0,0,0,43,0,175,28,Pass
AAA,2013J,1758449,1,0,0,0,1126,0,349,0,1,674,0,0,0,0,0,0,21,0,61,39,Withdrawn
AAA,2013J,1765788,1,0,0,0,1748,0,1158,0,0,3423,0,0,0,0,0,0,56,0,95,26,Pass
AAA,2013J,1801229,6,0,0,0,353,0,228,0,0,726,0,0,0,0,0,0,12,0,60,34,Pass
AAA,2013J,1801641,0,0,0,0,19,0,72,0,0,250,0,0,0,0,0,0,9,0,39,5,Pass
AAA,2013J,1847830,0,0,0,0,3484,0,1446,0,1,1151,0,0,0,0,0,0,24,0,203,60,Pass
AAA,2013J,1860318,11,0,0,0,3292,0,1339,0,3,988,0,0,0,0,0,0,10,0,71,4,Pass
AAA,2013J,1889511,5,0,0,0,615,0,355,0,0,575,0,0,0,0,0,0,17,0,73,8,Pass
AAA,2013J,1889577,0,0,0,0,36,0,215,0,1,462,0,0,0,0,0,0,7,0,83,45,Pass
AAA,2013J,1894188,11,0,0,0,154,4,350,0,0,3346,0,0,0,0,0,0,14,0,86,15,Pass
AAA,2013J,1938355,8,0,0,0,515,0,421,0,0,718,0,0,0,0,0,0,4,0,55,23,Pass
AAA,2013J,1942396,0,0,0,0,77,0,125,0,0,118,0,0,0,0,0,0,3,0,32,7,Pass
AAA,2013J,1970390,12,0,0,0,4588,4,3443,0,1,1661,0,0,0,0,0,0,41,0,440,292,Withdrawn
AAA,2013J,1976139,1,0,0,0,5,0,214,0,0,707,0,0,0,0,0,0,10,0,60,8,Pass
AAA,2013J,2011876,16,0,0,0,90,1,299,0,1,700,0,0,0,0,0,0,11,0,164,80,Pass
AAA,2013J,2012966,0,0,0,0,88,0,127,0,0,212,0,0,0,0,0,0,14,0,38,4,Pass
AAA,2013J,2051699,2,0,0,0,171,0,405,0,1,844,0,0,0,0,0,0,52,0,192,20,Pass
AAA,2013J,2062879,17,0,0,0,632,0,405,0,0,932,0,0,0,0,0,0,8,0,115,68,Fail
AAA,2013J,2065691,0,0,0,0,6,1,446,0,0,744,0,0,0,0,0,0,2,0,153,77,Withdrawn
AAA,2013J,2073016,0,0,0,0,116,0,179,0,3,352,0,0,0,0,0,0,15,0,96,61,Withdrawn
AAA,2013J,2080474,11,0,0,0,336,0,206,0,0,445,0,0,0,0,0,0,8,0,68,28,Pass
AAA,2013J,2083877,0,0,0,0,30,0,181,0,0,249,0,0,0,0,0,0,5,0,80,39,Pass
AAA,2013J,2084066,0,0,0,0,456,0,283,0,2,973,0,0,0,0,0,0,6,0,96,26,Fail
AAA,2013J,2104505,0,0,0,0,28,0,131,0,0,351,0,0,0,0,0,0,6,0,55,25,Pass
AAA,2013J,2122180,15,0,0,0,1183,5,778,0,6,2069,0,0,0,0,0,0,28,0,132,48,Distinction
AAA,2013J,2139353,7,0,0,0,65,0,144,0,0,637,0,0,0,0,0,0,13,0,248,134,Withdrawn
AAA,2013J,2143752,0,0,0,0,40,0,362,0,1,1020,0,0,0,0,0,0,18,0,201,124,Pass
AAA,2013J,2146792,30,0,0,0,295,0,429,0,0,1344,0,0,0,0,0,0,14,0,105,5,Pass
AAA,2013J,2149225,0,0,0,0,61,0,11,0,0,7,0,0,0,0,0,0,0,0,1,1,Withdrawn
AAA,2013J,2153153,9,0,0,0,1001,0,559,0,2,1671,0,0,0,0,0,0,12,0,106,25,Pass
AAA,2013J,2155014,0,0,0,0,319,1,154,0,4,777,0,0,0,0,0,0,4,0,58,34,Pass
AAA,2013J,2164705,0,0,0,0,53,0,21,0,0,103,0,0,0,0,0,0,1,0,19,4,Fail
AAA,2013J,2171627,12,0,0,0,397,0,195,0,2,565,0,0,0,0,0,0,11,0,43,5,Pass
AAA,2013J,2182846,11,0,0,0,2132,0,533,0,0,1069,0,0,0,0,0,0,19,0,91,38,Pass
AAA,2013J,2194100,0,0,0,0,290,0,296,0,0,485,0,0,0,0,0,0,13,0,173,44,Pass
AAA,2013J,2197016,3,0,0,0,273,0,231,0,0,629,0,0,0,0,0,0,5,0,78,43,Pass
AAA,2013J,2208424,0,0,0,0,267,0,229,0,1,333,0,0,0,0,0,0,15,0,77,31,Pass
AAA,2013J,2229865,41,0,0,0,984,0,627,0,1,886,0,0,0,0,0,0,47,0,316,217,Pass
AAA,2013J,2255601,5,0,0,0,574,2,373,0,1,1416,0,0,0,0,0,0,15,0,83,20,Withdrawn
AAA,2013J,2268379,20,0,0,0,545,0,316,0,1,546,0,0,0,0,0,0,24,0,111,43,Pass
AAA,2013J,2278464,0,0,0,0,7,0,56,0,0,127,0,0,0,0,0,0,7,0,21,3,Pass
AAA,2013J,2293923,0,0,0,0,4,0,42,0,0,84,0,0,0,0,0,0,8,0,19,1,Pass
AAA,2013J,2312620,1,0,0,0,204,1,142,0,1,539,0,0,0,0,0,0,14,0,45,26,Withdrawn
AAA,2013J,2329342,0,0,0,0,43,0,133,0,1,241,0,0,0,0,0,0,9,0,92,46,Pass
AAA,2013J,2339528,0,0,0,0,121,0,84,0,0,271,0,0,0,0,0,0,11,0,78,26,Distinction
AAA,2013J,2342426,15,0,0,0,221,0,491,0,0,800,0,0,0,0,0,0,12,0,122,91,Fail
AAA,2013J,2344901,0,0,0,0,1,0,82,0,0,244,0,0,0,0,0,0,3,0,70,16,Fail
AAA,2013J,2358056,4,0,0,0,113,1,296,0,0,720,0,0,0,0,0,0,75,0,171,22,Fail
AAA,2013J,2358969,1,0,0,0,17,0,59,0,1,127,0,0,0,0,0,0,4,0,17,1,Withdrawn
AAA,2013J,2364471,8,0,0,0,3404,0,1255,0,2,1477,0,0,0,0,0,0,50,0,284,97,Pass
AAA,2013J,2367155,6,0,0,0,54,0,409,0,0,1325,0,0,0,0,0,0,26,0,164,106,Pass
AAA,2013J,2369266,0,0,0,0,811,0,219,0,0,713,0,0,0,0,0,0,4,0,151,77,Pass
AAA,2013J,2376496,10,0,0,0,133,1,178,0,1,282,0,0,0,0,0,0,34,0,40,14,Pass
AAA,2013J,2391984,0,0,0,0,286,0,123,0,0,339,0,0,0,0,0,0,4,0,48,17,Withdrawn
AAA,2013J,2411661,4,0,0,0,144,0,75,0,0,203,0,0,0,0,0,0,3,0,38,16,Fail
AAA,2013J,2411778,0,0,0,0,144,0,115,0,0,838,0,0,0,0,0,0,2,0,30,1,Withdrawn
AAA,2013J,2412002,44,0,0,0,302,9,636,0,3,1589,0,0,0,0,0,0,14,0,131,42,Distinction
AAA,2013J,2412967,14,0,0,0,214,0,439,0,0,1179,0,0,0,0,0,0,7,0,268,170,Pass
AAA,2013J,2429854,0,0,0,0,77,0,118,0,0,361,0,0,0,0,0,0,5,0,77,17,Withdrawn
AAA,2013J,2437837,28,0,0,0,545,0,429,0,0,1197,0,0,0,0,0,0,11,0,189,76,Pass
AAA,2013J,2449878,0,0,0,0,131,1,121,0,0,234,0,0,0,0,0,0,74,0,46,5,Pass
AAA,2013J,2456480,0,0,0,0,5,0,45,0,0,68,0,0,0,0,0,0,2,0,29,5,Fail
AAA,2013J,2457256,0,0,0,0,115,0,241,0,0,1032,0,0,0,0,0,0,12,0,86,40,Pass
AAA,2013J,2458355,5,0,0,0,292,0,1137,0,0,1448,0,0,0,0,0,0,13,0,532,400,Pass
AAA,2013J,2460080,4,0,0,0,437,0,475,0,1,2229,0,0,0,0,0,0,9,0,50,3,Pass
AAA,2013J,2461190,0,0,0,0,174,0,151,0,1,494,0,0,0,0,0,0,10,0,77,43,Fail
AAA,2013J,2469673,0,0,0,0,136,0,117,0,1,150,0,0,0,0,0,0,8,0,78,9,Fail
AAA,2013J,2470694,1,0,0,0,905,3,488,0,0,437,0,0,0,0,0,0,37,0,74,5,Withdrawn
AAA,2013J,2479954,0,0,0,0,23,0,63,0,0,149,0,0,0,0,0,0,2,0,21,3,Pass
AAA,2013J,2481901,2,0,0,0,710,0,396,0,0,494,0,0,0,0,0,0,2,0,29,0,Pass
AAA,2013J,2482700,5,0,0,0,502,0,292,0,2,677,0,0,0,0,0,0,8,0,39,1,Pass
AAA,2013J,2486127,0,0,0,0,569,0,537,0,0,415,0,0,0,0,0,0,15,0,84,1,Pass
AAA,2013J,2498700,14,0,0,0,494,0,486,0,0,1496,0,0,0,0,0,0,51,0,212,51,Pass
AAA,2013J,2516503,7,0,0,0,1014,0,866,0,0,871,0,0,0,0,0,0,9,0,104,68,Pass
AAA,2013J,2518069,5,0,0,0,572,0,286,0,0,605,0,0,0,0,0,0,12,0,53,8,Pass
AAA,2013J,2521459,4,0,0,0,450,0,231,0,0,229,0,0,0,0,0,0,12,0,83,38,Pass
AAA,2013J,2523736,0,0,0,0,38,0,155,0,1,202,0,0,0,0,0,0,9,0,23,0,Pass
AAA,2013J,2529279,0,0,0,0,238,0,224,0,0,364,0,0,0,0,0,0,10,0,65,48,Pass
AAA,2013J,2532302,0,0,0,0,136,0,199,0,0,663,0,0,0,0,0,0,18,0,67,19,Pass
AAA,2013J,2536991,2,0,0,0,266,0,246,0,0,332,0,0,0,0,0,0,9,0,100,64,Distinction
AAA,2013J,2542724,0,0,0,0,30,0,13,0,1,6,0,0,0,0,0,0,0,0,3,1,Withdrawn
AAA,2013J,2550279,35,0,0,0,358,0,621,0,0,1074,0,0,0,0,0,0,41,0,283,241,Pass
AAA,2013J,2551220,4,0,0,0,38,0,232,0,1,812,0,0,0,0,0,0,6,0,82,39,Pass
AAA,2013J,2552472,0,0,0,0,115,0,81,0,0,269,0,0,0,0,0,0,6,0,38,8,Withdrawn
AAA,2013J,2555340,7,0,0,0,1688,0,715,0,9,1535,0,0,0,0,0,0,4,0,124,70,Pass
AAA,2013J,2557283,11,0,0,0,3003,2,1627,0,0,1883,0,0,0,0,0,0,33,0,113,18,Pass
AAA,2013J,2559575,1,0,0,0,60,0,98,0,0,305,0,0,0,0,0,0,7,0,24,1,Pass
AAA,2013J,2562034,0,0,0,0,0,0,43,0,0,136,0,0,0,0,0,0,9,0,44,6,Pass
AAA,2013J,2566163,12,0,0,0,323,1,344,0,0,674,0,0,0,0,0,0,13,0,152,54,Pass
AAA,2013J,2566592,1,0,0,0,152,1,178,0,0,851,0,0,0,0,0,0,10,0,40,9,Pass
AAA,2013J,2569324,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,Withdrawn
AAA,2013J,2574528,0,0,0,0,173,0,185,0,0,443,0,0,0,0,0,0,10,0,98,39,Pass
AAA,2013J,2574583,7,0,0,0,72,0,324,0,1,1286,0,0,0,0,0,0,7,0,47,10,Pass
AAA,2013J,2576122,0,0,0,0,18,0,59,0,0,116,0,0,0,0,0,0,2,0,13,7,Withdrawn
AAA,2013J,2578995,10,0,0,0,157,0,317,0,0,538,0,0,0,0,0,0,12,0,86,35,Pass
AAA,2013J,2586560,8,0,0,0,967,0,511,0,1,967,0,0,0,0,0,0,11,0,123,89,Pass
AAA,2013J,2594139,5,0,0,0,239,0,283,0,3,1008,0,0,0,0,0,0,2,0,81,46,Pass
AAA,2013J,2598871,12,0,0,0,240,0,434,0,1,1036,0,0,0,0,0,0,5,0,51,10,Pass
AAA,2013J,2599352,5,0,0,0,144,0,232,0,0,572,0,0,0,0,0,0,11,0,102,61,Pass
AAA,2013J,2600688,0,0,0,0,66,0,102,0,0,293,0,0,0,0,0,0,5,0,37,13,Pass
AAA,2013J,2606098,0,0,0,0,62,0,75,0,0,231,0,0,0,0,0,0,17,0,53,0,Pass
AAA,2013J,2613116,0,0,0,0,25,0,153,0,0,733,0,0,0,0,0,0,2,0,66,25,Pass
AAA,2013J,2617002,3,0,0,0,92,0,190,0,1,984,0,0,0,0,0,0,12,0,86,42,Pass
AAA,2013J,2620584,0,0,0,0,4,0,20,0,0,16,0,0,0,0,0,0,1,0,6,0,Fail
AAA,2013J,2639449,0,0,0,0,344,1,160,0,0,197,0,0,0,0,0,0,5,0,41,5,Pass
AAA,2013J,2639540,3,0,0,0,717,0,409,0,2,459,0,0,0,0,0,0,122,0,111,63,Pass
AAA,2013J,2639641,5,0,0,0,415,0,459,0,0,837,0,0,0,0,0,0,10,0,136,59,Pass
AAA,2013J,2641155,9,0,0,0,833,0,1010,0,1,1276,0,0,0,0,0,0,13,0,285,237,Pass
AAA,2013J,2643002,8,0,0,0,763,2,561,0,1,626,0,0,0,0,0,0,51,0,74,6,Pass
AAA,2013J,2645733,0,0,0,0,257,0,394,0,0,689,0,0,0,0,0,0,40,0,74,11,Pass
AAA,2013J,2649826,14,0,0,0,2072,0,1153,0,0,1951,0,0,0,0,0,0,81,0,159,107,Distinction
AAA,2013J,2650282,22,0,0,0,25,0,126,0,0,295,0,0,0,0,0,0,19,0,92,41,Pass
AAA,2013J,2664024,9,0,0,0,70,0,178,0,0,455,0,0,0,0,0,0,9,0,55,22,Pass
AAA,2013J,2666246,2,0,0,0,24,0,103,0,0,309,0,0,0,0,0,0,25,0,89,10,Pass
AAA,2013J,2669816,0,0,0,0,27,0,68,0,0,99,0,0,0,0,0,0,4,0,60,11,Fail
AAA,2013J,2671132,12,0,0,0,72,0,479,0,0,2406,0,0,0,0,0,0,12,0,299,156,Pass
AAA,2013J,2676809,0,0,0,0,78,0,66,0,0,52,0,0,0,0,0,0,11,0,62,9,Fail
AAA,2013J,2678643,0,0,0,0,337,0,374,0,1,1102,0,0,0,0,0,0,19,0,171,106,Pass
AAA,2013J,2685865,17,0,0,0,488,0,765,0,0,1317,0,0,0,0,0,0,11,0,61,9,Pass
AAA,2013J,2688067,0,0,0,0,0,4,27,0,0,190,0,0,0,0,0,0,6,0,18,0,Pass
AAA,2013J,2689958,8,0,0,0,1775,0,736,0,0,714,0,0,0,0,0,0,41,0,270,162,Distinction
AAA,2013J,2691206,7,0,0,0,182,68,495,0,1,1075,0,0,0,0,0,0,54,0,151,36,Distinction
AAA,2013J,2691244,0,0,0,0,56,2,167,0,0,146,0,0,0,0,0,0,32,0,47,2,Pass
AAA,2013J,2694424,0,0,0,0,2494,0,1066,0,0,345,0,0,0,0,0,0,58,0,173,68,Pass
AAA,2013J,2698257,0,0,0,0,201,0,162,0,0,317,0,0,0,0,0,0,12,0,37,5,Pass
AAA,2014J,6516,21,0,0,0,339,0,429,0,0,1396,0,0,0,0,0,0,20,0,126,133,Pass
AAA,2014J,24734,0,0,0,0,158,0,123,0,1,148,0,0,0,0,0,0,4,0,26,9,Pass
AAA,2014J,26192,8,0,0,0,114,0,466,0,0,1031,0,0,0,0,0,0,4,0,215,144,Distinction
AAA,2014J,28061,7,0,0,0,240,0,321,0,5,414,0,0,0,0,0,0,16,0,139,99,Pass
AAA,2014J,31600,0,0,0,0,166,0,50,0,0,93,0,0,0,0,0,0,3,0,25,2,Pass
AAA,2014J,46844,0,0,0,0,96,0,80,0,1,78,0,0,0,0,0,0,30,0,36,2,Pass
AAA,2014J,52765,4,0,0,0,1715,0,762,0,0,1244,0,0,0,0,0,0,18,0,139,87,Pass
AAA,2014J,55104,0,0,0,0,279,0,220,0,0,467,0,0,0,0,0,0,11,0,98,49,Pass
AAA,2014J,58071,10,0,0,0,221,0,495,0,4,1379,0,0,0,0,0,0,23,0,76,8,Pass
AAA,2014J,58316,0,0,0,0,44,0,319,0,1,600,0,0,0,0,0,0,12,0,135,38,Pass
AAA,2014J,62487,7,0,0,0,42,1,149,0,0,346,0,0,0,0,0,0,7,0,78,16,Pass
AAA,2014J,63165,0,0,0,0,173,0,166,0,0,431,0,0,0,0,0,0,14,0,58,15,Pass
AAA,2014J,65002,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail
AAA,2014J,70011,18,0,0,0,2334,0,1400,0,0,1954,0,0,0,0,0,0,30,0,217,152,Pass
AAA,2014J,75255,0,0,0,0,81,0,165,0,0,564,0,0,0,0,0,0,14,0,45,16,Pass
AAA,2014J,79403,14,0,0,0,36,0,183,0,0,1292,0,0,0,0,0,0,0,0,52,25,Withdrawn
AAA,2014J,85092,0,0,0,0,164,0,117,0,0,258,0,0,0,0,0,0,9,0,65,26,Pass
AAA,2014J,85144,0,0,0,0,194,0,182,0,0,172,0,0,0,0,0,0,10,0,45,19,Pass
AAA,2014J,85302,21,0,0,0,178,0,640,0,0,1011,0,0,0,0,0,0,32,0,216,110,Pass
AAA,2014J,87431,1,0,0,0,169,0,152,0,0,357,0,0,0,0,0,0,2,0,77,28,Withdrawn
AAA,2014J,94961,0,0,0,0,131,0,212,0,0,371,0,0,0,0,0,0,18,0,114,35,Pass
AAA,2014J,95755,0,0,0,0,35,0,93,0,0,202,0,0,0,0,0,0,2,0,19,2,Withdrawn
AAA,2014J,101116,5,0,0,0,655,1,341,0,0,447,0,0,0,0,0,0,43,0,89,30,Pass
AAA,2014J,107489,13,0,0,0,1127,0,828,0,2,1064,0,0,0,0,0,0,12,0,235,121,Pass
AAA,2014J,108872,0,0,0,0,323,0,284,0,0,546,0,0,0,0,0,0,14,0,65,6,Pass
AAA,2014J,109155,7,0,0,0,1026,0,471,0,0,1173,0,0,0,0,0,0,8,0,84,56,Pass
AAA,2014J,111512,0,0,0,0,20,0,32,0,0,49,0,0,0,0,0,0,12,0,20,1,Fail
AAA,2014J,117818,2,0,0,0,22,0,295,0,0,1056,0,0,0,0,0,0,63,0,127,65,Pass
AAA,2014J,119902,7,0,0,0,461,0,484,0,3,1039,0,0,0,0,0,0,7,0,140,86,Withdrawn
AAA,2014J,121349,13,0,0,0,41,0,261,0,0,1744,0,0,0,0,0,0,26,0,114,60,Pass
AAA,2014J,124064,0,0,0,0,428,0,557,0,3,688,0,0,0,0,0,0,32,0,183,79,Distinction
AAA,2014J,125018,8,0,0,0,694,0,356,0,2,935,0,0,0,0,0,0,5,0,79,32,Pass
AAA,2014J,129955,21,0,0,0,3,0,160,0,0,680,0,0,0,0,0,0,1,0,11,0,Withdrawn
AAA,2014J,130034,3,0,0,0,170,0,484,0,0,675,0,0,0,0,0,0,40,0,209,124,Pass
AAA,2014J,130547,14,0,0,0,97,0,131,0,0,666,0,0,0,0,0,0,8,0,66,28,Pass
AAA,2014J,130636,0,0,0,0,30,0,36,0,0,118,0,0,0,0,0,0,8,0,22,6,Pass
AAA,2014J,131390,0,0,0,0,27,0,19,0,0,17,0,0,0,0,0,0,1,0,4,0,Pass
AAA,2014J,133816,3,0,0,0,1552,0,758,0,1,1276,0,0,0,0,0,0,3,0,152,93,Pass
AAA,2014J,133922,0,0,0,0,50,0,126,0,0,256,0,0,0,0,0,0,7,0,53,18,Pass
AAA,2014J,135335,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,1,0,Withdrawn
AAA,2014J,135400,0,0,0,0,2,0,36,0,0,188,0,0,0,0,0,0,1,0,26,16,Pass
AAA,2014J,135471,8,0,0,0,95,1,362,0,0,1328,0,0,0,0,0,0,19,0,87,49,Distinction
AAA,2014J,139033,0,0,0,0,105,0,196,0,2,388,0,0,0,0,0,0,8,0,52,6,Fail
AAA,2014J,141377,0,0,0,0,160,0,110,0,0,272,0,0,0,0,0,0,13,0,54,3,Pass
AAA,2014J,141506,0,0,0,0,125,11,64,0,0,53,0,0,0,0,0,0,3,0,25,3,Fail
AAA,2014J,146503,0,0,0,0,42,1,99,0,0,101,0,0,0,0,0,0,12,0,69,5,Pass
AAA,2014J,147756,1,0,0,0,112,48,177,0,0,637,0,0,0,0,0,0,22,0,59,0,Pass
AAA,2014J,148993,0,0,0,0,1097,0,447,0,0,249,0,0,0,0,0,0,15,0,37,12,Pass
AAA,2014J,149741,13,0,0,0,260,0,313,0,5,1018,0,0,0,0,0,0,14,0,91,60,Pass
AAA,2014J,149962,0,0,0,0,52,0,20,0,0,54,0,0,0,0,0,0,1,0,10,1,Pass
AAA,2014J,151587,0,0,0,0,7,0,42,0,1,67,0,0,0,0,0,0,4,0,13,0,Withdrawn
AAA,2014J,152668,0,0,0,0,84,0,125,0,0,320,0,0,0,0,0,0,0,0,45,27,Withdrawn
AAA,2014J,155984,9,0,0,0,229,0,414,0,0,833,0,0,0,0,0,0,8,0,121,79,Pass
AAA,2014J,158707,3,0,0,0,1910,3,914,0,0,1005,0,0,0,0,0,0,9,0,164,92,Withdrawn
AAA,2014J,159954,0,0,0,0,72,1,174,0,0,469,0,0,0,0,0,0,27,0,50,6,Withdrawn
AAA,2014J,164944,0,0,0,0,678,1,269,0,0,185,0,0,0,0,0,0,12,0,81,29,Pass
AAA,2014J,165226,0,0,0,0,107,0,103,0,2,375,0,0,0,0,0,0,5,0,38,13,Fail
AAA,2014J,167961,3,0,0,0,235,5,386,0,9,1118,0,0,0,0,0,0,12,0,117,96,Pass
AAA,2014J,174024,3,0,0,0,0,0,92,0,0,589,0,0,0,0,0,0,5,0,31,7,Pass
AAA,2014J,174094,1,0,0,0,72,0,831,0,1,2981,0,0,0,0,0,0,16,0,162,174,Pass
AAA,2014J,174745,0,0,0,0,211,0,185,0,0,1045,0,0,0,0,0,0,8,0,48,2,Pass
AAA,2014J,175447,0,0,0,0,1271,0,499,0,0,1388,0,0,0,0,0,0,7,0,73,33,Pass
AAA,2014J,175772,0,0,0,0,937,0,346,0,0,285,0,0,0,0,0,0,4,0,29,10,Withdrawn
AAA,2014J,183057,1,0,0,0,132,0,242,0,0,171,0,0,0,0,0,0,16,0,52,9,Pass
AAA,2014J,185350,0,0,0,0,3,0,40,0,0,84,0,0,0,0,0,0,4,0,29,0,Fail
AAA,2014J,188278,7,0,0,0,598,0,747,0,2,1210,0,0,0,0,0,0,10,0,241,157,Pass
AAA,2014J,199636,2,0,0,0,116,0,336,0,0,1114,0,0,0,0,0,0,35,0,103,53,Pass
AAA,2014J,199897,1,0,0,0,166,0,442,0,2,1262,0,0,0,0,0,0,33,0,153,76,Pass
AAA,2014J,200804,0,0,0,0,163,0,99,0,2,588,0,0,0,0,0,0,13,0,36,7,Pass
AAA,2014J,205494,0,0,0,0,61,0,102,0,0,609,0,0,0,0,0,0,4,0,30,19,Pass
AAA,2014J,228021,23,0,0,0,761,0,995,0,2,1763,0,0,0,0,0,0,34,0,166,37,Distinction
AAA,2014J,228383,8,0,0,0,44,0,399,0,1,1619,0,0,0,0,0,0,12,0,168,72,Pass
AAA,2014J,232307,7,0,0,0,96,1,126,0,0,349,0,0,0,0,0,0,18,0,47,5,Pass
AAA,2014J,235068,9,0,0,0,110,0,715,0,0,1358,0,0,0,0,0,0,9,0,190,139,Pass
AAA,2014J,235507,8,0,0,0,171,1,253,0,1,418,0,0,0,0,0,0,23,0,64,1,Pass
AAA,2014J,236875,0,0,0,0,6,0,37,0,0,110,0,0,0,0,0,0,2,0,28,0,Pass
AAA,2014J,237274,13,0,0,0,486,0,376,0,4,880,0,0,0,0,0,0,27,0,94,5,Pass
AAA,2014J,243510,0,0,0,0,133,0,131,0,0,187,0,0,0,0,0,0,6,0,34,13,Fail
AAA,2014J,244246,0,0,0,0,71,0,243,0,3,614,0,0,0,0,0,0,8,0,73,50,Pass
AAA,2014J,248581,3,0,0,0,241,0,522,0,1,1830,0,0,0,0,0,0,25,0,69,8,Distinction
AAA,2014J,252073,3,0,0,0,31,0,168,0,0,455,0,0,0,0,0,0,24,0,138,42,Pass
AAA,2014J,254625,7,0,0,0,238,0,286,0,0,1054,0,0,0,0,0,0,8,0,103,75,Distinction
AAA,2014J,258587,20,0,0,0,524,0,1163,0,0,3318,0,0,0,0,0,0,25,0,354,236,Distinction
AAA,2014J,260623,0,0,0,0,244,0,287,0,0,454,0,0,0,0,0,0,4,0,72,41,Pass
AAA,2014J,263251,6,0,0,0,929,0,330,0,0,941,0,0,0,0,0,0,26,0,82,42,Pass
AAA,2014J,263543,2,0,0,0,109,0,343,0,0,727,0,0,0,0,0,0,17,0,156,130,Pass
AAA,2014J,263952,0,0,0,0,247,0,262,0,0,564,0,0,0,0,0,0,10,0,42,19,Distinction
AAA,2014J,266524,0,0,0,0,62,0,94,0,0,108,0,0,0,0,0,0,14,0,29,0,Pass
AAA,2014J,268733,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail
AAA,2014J,273346,16,0,0,0,184,0,532,0,0,810,0,0,0,0,0,0,15,0,128,84,Pass
AAA,2014J,274947,0,0,0,0,57,0,68,0,0,88,0,0,0,0,0,0,5,0,31,0,Withdrawn
AAA,2014J,275674,0,0,0,0,199,0,400,0,0,830,0,0,0,0,0,0,3,0,106,83,Withdrawn
AAA,2014J,275792,0,0,0,0,48,0,140,0,2,287,0,0,0,0,0,0,15,0,60,4,Pass
AAA,2014J,277123,0,0,0,0,32,0,97,0,0,232,0,0,0,0,0,0,3,0,57,30,Fail
AAA,2014J,277880,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,Withdrawn
AAA,2014J,281077,0,0,0,0,126,0,236,0,0,221,0,0,0,0,0,0,57,0,113,43,Pass
AAA,2014J,281636,1,0,0,0,352,0,451,0,0,1121,0,0,0,0,0,0,57,0,202,104,Pass
AAA,2014J,285315,0,0,0,0,104,3,211,0,0,622,0,0,0,0,0,0,22,0,131,47,Pass
AAA,2014J,287040,5,0,0,0,362,0,335,0,0,1032,0,0,0,0,0,0,40,0,112,47,Pass
AAA,2014J,287204,0,0,0,0,367,0,305,0,0,940,0,0,0,0,0,0,49,0,106,8,Pass
AAA,2014J,287210,16,0,0,0,66,0,592,0,0,1578,0,0,0,0,0,0,11,0,165,86,Pass
AAA,2014J,288994,0,0,0,0,20,0,10,0,0,93,0,0,0,0,0,0,0,0,2,0,Fail
AAA,2014J,289449,8,0,0,0,69,0,210,0,1,743,0,0,0,0,0,0,34,0,30,13,Pass
AAA,2014J,290164,36,0,0,0,2292,4,1063,0,4,1620,0,0,0,0,0,0,25,0,179,94,Pass
AAA,2014J,292525,0,0,0,0,0,0,50,0,0,196,0,0,0,0,0,0,10,0,50,4,Pass
AAA,2014J,292775,3,0,0,0,192,0,327,0,0,862,0,0,0,0,0,0,5,0,129,79,Pass
AAA,2014J,293824,8,0,0,0,3411,0,1828,0,3,1202,0,0,0,0,0,0,15,0,152,96,Pass
AAA,2014J,294496,0,0,0,0,177,0,390,0,0,437,0,0,0,0,0,0,9,0,136,87,Pass
AAA,2014J,294655,0,0,0,0,352,1,216,0,1,1420,0,0,0,0,0,0,20,0,101,1,Fail
AAA,2014J,295060,0,0,0,0,410,0,271,0,0,112,0,0,0,0,0,0,86,0,132,10,Fail
AAA,2014J,295075,9,0,0,0,226,0,161,0,0,1114,0,0,0,0,0,0,5,0,20,0,Pass
AAA,2014J,296424,4,0,0,0,116,0,287,0,0,866,0,0,0,0,0,0,4,0,41,9,Pass
AAA,2014J,298034,14,0,0,0,267,0,256,0,2,973,0,0,0,0,0,0,10,0,79,22,Fail
AAA,2014J,298838,6,0,0,0,216,0,297,0,0,832,0,0,0,0,0,0,16,0,87,20,Pass
AAA,2014J,301967,0,0,0,0,0,0,47,0,0,72,0,0,0,0,0,0,15,0,51,7,Pass
AAA,2014J,302476,6,0,0,0,45,0,328,0,1,967,0,0,0,0,0,0,12,0,164,121,Distinction
